Spotify ID,Artist IDs,Track Name,Artist Name(s),Album Name,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,YOGAFUNC release#,YOGAFUNC Excercise,This YOGAFUNC release was launched,Choreography script,Video
2tbw6iUmTWbbkdQXWYv0yB,6kmQi7lLCBpa5OORRJpU9s,A Hero's Vendetta,Grant Newman,The Battle Of The Nile,2019-03-15,269670,14,spotify:user:jockesalokorpi,2017-03-02T05:12:14Z,,0.27,0.412,10,-14.513,1,0.0433,0.005,0.947,0.105,0.153,130.003,4,38,08 Upper body strength,,updating soon,updating soon
3JmlNAGE9gnhm4IUgilD6v,00uaxEfnbNmgSthBh1uYAE,Portals,Sum It,Don't Slip,2017-12-08,181714,7,spotify:user:jockesalokorpi,2021-03-23T15:33:21Z,,0.566,0.915,11,-8.552,0,0.0603,0.0026,0.626,0.248,0.538,139.989,4,39,08 Upper body strength,,updating soon,updating soon
4v7sDnO5xgM2O9tqpKQdg0,0xBtGQISRMiAMHQxi9yzfr,Call Of The North,Niklas Johansson,One Last Mission,2019-08-30,189829,40,spotify:user:jockesalokorpi,2019-12-06T13:41:06Z,,0.373,0.836,7,-5.472,1,0.0507,0.00755,0.673,0.129,0.0995,89.916,4,40,08 Upper body strength,,updating soon,updating soon
1lvDrlinwwnRGK59BT2l30,2N8IPNZTiNo3nj4mreOlHU,Loa,Camo & Krooked,Loa,2019-06-07,279771,34,spotify:user:jockesalokorpi,2014-12-13T10:56:17Z,"austrian dnb,dancefloor dnb,drum and bass",0.452,0.98,1,-1.109,1,0.174,0.0391,0.426,0.353,0.292,87.526,3,41,08 Upper body strength,,updating soon,updating soon
5072hCBK3Z15qRnTEzd8fy,"1Cs0zKBU1kc0i8ypK3B9ai,19HFRWmRCl27kTk6LeqAO8,5WUlDfRSoLAfcVSX1WnrxN",Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,"David Guetta,MORTEN,Sia",Titanium (feat. Sia) [David Guetta & MORTEN Future Rave Remix],2021-08-20,211428,69,spotify:user:jockesalokorpi,2015-09-03T05:44:28Z,"big room,dance pop,edm,pop,pop dance,danish electronic,scandipop,australian dance,australian pop",0.448,0.911,10,-7.121,1,0.0491,0.00107,0.555,0.37,0.0305,126.021,3,42,08 Upper body strength,,updating soon,updating soon
5qQPEW5HxopZszZVp9CDDM,"721Thvnq29Or9LXUyfF75c,3HWMxHfbtrP3H39BnsquW8",Last One Standing,"UNSECRET,Manwell",Last One Standing,2021-03-12,172464,25,spotify:user:jockesalokorpi,2021-09-20T08:58:51Z,"bossbeat,rebel blues",0.659,0.914,5,-5.662,1,0.0993,0.014,1.33E-06,0.329,0.522,100.116,4,43,08 Upper body strength,,updating soon,updating soon
1GCRkAm1cTWscrF1kqAzK9,7LIy7KinYq7a83dUH6kvxT,Madness,Zayde Wølf,Neon Blood Type (Deluxe),2021-11-19,211906,2,spotify:user:jockesalokorpi,2022-12-28T21:44:04Z,"bossbeat,modern alternative rock,rebel blues",0.533,0.918,9,-7.368,1,0.0482,0.000201,0.00884,0.0791,0.117,125.01,5,44,08 Upper body strength,,updating soon,updating soon
2jC1ohpqxPQLXRmAJue589,"707cnVfI3ISM4j5uzfTc7J,5tIkXJTex4JY7cv9mmgAZx",Nothing Is As It Seems,"Hidden Citizens,Ruelle",Nothing Is As It Seems,2020-01-24,193655,43,spotify:user:jockesalokorpi,2017-03-04T10:03:14Z,"epicore,bossbeat,metropopolis",0.307,0.727,7,-5.487,0,0.0535,0.1,0.000488,0.0961,0.0904,144.323,4,45,08 Upper body strength,,updating soon,updating soon
63WuQOXohQIxOxIFA2K7bR,0lAWpj5szCSwM4rUMHYmrr,SUPERMODEL,Måneskin,SUPERMODEL,2022-05-13,148064,76,spotify:user:jockesalokorpi,2019-03-02T11:18:12Z,"indie rock italiano,italian pop,pop",0.636,0.876,7,-3.413,1,0.0555,0.00164,0,0.117,0.799,120.983,4,46,08 Upper body strength,,updating soon,updating soon
2O8EVtQtfsKBABn0hOxs8Y,3OsRAKCvk37zwYcnzRf5XF,Flower,Moby,Play - The B Sides,1999-05-17,205466,63,spotify:user:jockesalokorpi,2019-09-09T05:37:28Z,"downtempo,electronica",0.678,0.608,7,-5.924,1,0.0276,0.192,0.000926,0.1,0.725,80.52,4,47,08 Upper body strength,,updating soon,updating soon
6TNOpILwXHs0bcm2n3LQ0t,5MspMQqdVbdwP6ax3GXqum,Love Is Blind,Annie Lennox,Songs of Mass Destruction,2007,255760,0,spotify:user:jockesalokorpi,2013-12-05T04:46:13Z,"new romantic,new wave,new wave pop,singer-songwriter,soft rock,synthpop",0.696,0.521,5,-11.303,0,0.0368,0.0232,0,0.0632,0.532,99.097,0,1,07 Core strength,,updating soon,updating soon
4N0TP4Rmj6QQezWV88ARNJ,7guDJrEfX3qb6FEbdPA5qi,Superstition,Stevie Wonder,Talking Book,1972-10-28,266133,69,spotify:user:jockesalokorpi,2021-03-22T19:02:47Z,"motown,soul",0.611,0.578,1,-14.171,1,0.0676,0.0598,0.0219,0.0983,0.884,100.625,4,2,07 Core strength,,updating soon,updating soon
5YTtTbqxUzJHD3CpbNHerP,6aZyMrc4doVtZyKNilOmwu,Brighter Than The Sun,Colbie Caillat,All Of You,2011-01-01,231213,66,spotify:user:jockesalokorpi,2015-03-11T11:19:47Z,"dance pop,neo mellow,pop",0.629,0.793,9,-5.942,1,0.0346,0.00952,1.15E-06,0.218,0.588,95.981,3,3,07 Core strength,,updating soon,updating soon
4oGTdOClZUxcM2H3UmXlwL,6ogn9necmbUdCppmNnGOdi,Ironic,Alanis Morissette,Jagged Little Pill,1995-06-09,225933,58,spotify:user:jockesalokorpi,2013-10-13T07:05:57Z,"canadian pop,canadian singer-songwriter,lilith,neo mellow,pop rock,singer-songwriter",0.495,0.595,11,-7.57,1,0.0443,0.246,0,0.236,0.392,85.341,0,4,07 Core strength,,updating soon,updating soon
7IqChD8VN9oB0qreAZtNtF,"6tbjWDEIzxoDsBA1FuhfPW,0hCNtLu0JehylgoiP8L4Gh",I Don’t Give A,"Madonna,Nicki Minaj",MDNA,2012-01-01,259173,12,spotify:user:jockesalokorpi,2018-12-14T11:36:20Z,"dance pop,pop,hip pop,queens hip hop,rap",0.825,0.768,7,-6.907,1,0.136,0.0784,3.27E-06,0.0895,0.838,96.974,4,5,07 Core strength,,updating soon,updating soon
7fTqmkB0NuWJfOhZnrJSJg,1moxjboGR7GNWYIMWsRjgG,Heartlines,Florence + The Machine,Ceremonials (Original Deluxe Version),2011-01-01,301453,45,spotify:user:jockesalokorpi,2016-06-11T12:06:18Z,"baroque pop,modern rock,neo mellow,uk alternative pop",0.498,0.732,9,-4.352,0,0.0361,0.0597,0,0.0246,0.267,109.901,4,6,07 Core strength,,updating soon,updating soon
0c4IEciLCDdXEhhKxj4ThA,12Chz98pHFMPJEknJQMWvI,Madness,Muse,The 2nd Law,2012-09-24,281040,69,spotify:user:jockesalokorpi,2019-09-13T05:33:57Z,"modern rock,permanent wave,rock",0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,4,7,07 Core strength,,updating soon,updating soon
4PrTqGuWlUGySFIB0uNQcO,1AZ30JnvQU1pbX6sbRE0Yn,Late Goodbye,Poets of the Fall,Late Goodbye (Theme from Max Payne 2),2004-05-16,227693,27,spotify:user:jockesalokorpi,2020-06-24T14:18:08Z,finnish alternative rock,0.473,0.638,2,-8.941,1,0.0285,0.071,0,0.0777,0.319,80.004,4,9,07 Core strength,,updating soon,updating soon
29CWURgYwkGSKdTdPu7W84,1AZ30JnvQU1pbX6sbRE0Yn,The Lie Eternal - Radio Edit,Poets of the Fall,The Lie Eternal,2012-07-10,214909,12,spotify:user:jockesalokorpi,2020-06-24T14:17:51Z,finnish alternative rock,0.388,0.842,11,-5.411,0,0.0587,0.00579,4.08E-05,0.131,0.24,160.181,4,10,07 Core strength,,updating soon,updating soon
2MeNSNQa0vSkGOq9bCrhmq,1UxNUybRFdtksz3l5HtCEG,Get Out,Casey Abrams,Casey Abrams,2012-01-01,211920,39,spotify:user:jockesalokorpi,2014-12-19T12:59:38Z,idol,0.689,0.832,6,-3.859,1,0.0355,0.0919,0,0.0551,0.857,97.023,3,11,07 Core strength,,updating soon,updating soon
3PiPUnPp79KzgeAbMkEz86,1AZ30JnvQU1pbX6sbRE0Yn,Dreaming Wide Awake,Poets of the Fall,Dreaming Wide Awake,2010-02-03,263465,16,spotify:user:1177076320,2020-06-24T14:17:08Z,finnish alternative rock,0.401,0.843,8,-4.783,1,0.0386,0.00727,1.80E-05,0.0907,0.159,150.946,4,12,07 Core strength,,updating soon,updating soon
4kgsK0fftHtg9gZOzkU5T2,"6jJ0s89eD6GaHleKKya26X,5gCRApTajqwbnHHPbr2Fpi",Dark Horse,"Katy Perry,Juicy J",PRISM (Deluxe),2013-01-01,215672,0,spotify:user:jockesalokorpi,2018-06-09T20:38:50Z,"pop,crunk,memphis hip hop,pop rap,rap,southern hip hop,trap",0.645,0.589,6,-6.131,1,0.0523,0.00396,0,0.145,0.35,131.899,4,13,07 Core strength,,updating soon,updating soon
5LwPqhWijLpG9VWKtNqaJI,2jw70GZXlAI8QzWeY2bgRc,Say It Right - Main,Nelly Furtado,The Best of Nelly Furtado (International Version),2010-01-01,223520,0,spotify:user:jockesalokorpi,2019-12-06T13:39:55Z,"canadian latin,canadian pop,dance pop,pop",0.868,0.871,1,-6.179,1,0.136,0.0478,0.000633,0.0481,0.838,116.944,4,14,07 Core strength,,updating soon,updating soon
3vkTeAmfHH8IxZraxjhkaC,1AZ30JnvQU1pbX6sbRE0Yn,Jealous Gods,Poets of the Fall,Jealous Gods,2014-09-19,276560,0,spotify:user:jockesalokorpi,2020-06-24T14:15:47Z,finnish alternative rock,0.507,0.76,0,-5.565,0,0.0286,0.0478,1.15E-06,0.132,0.246,136.048,4,15,07 Core strength,,updating soon,updating soon
3D4QFgYa3P9P0gjmv4eX6I,5WUlDfRSoLAfcVSX1WnrxN,Chandelier,Sia,Chandelier,2014-03-17,216120,51,spotify:user:jockesalokorpi,2020-12-16T07:51:12Z,"australian dance,australian pop,pop",0.286,0.784,1,-2.873,1,0.0749,0.0163,6.48E-05,0.0713,0.618,173.793,4,16,07 Core strength,,updating soon,updating soon
5J8JQbFMEMT5qae9wkdUTE,"6eUKZXaKkcviH0Ku9w2n3V,4WN5naL3ofxrVBgFpguzKo",Bloodstream,"Ed Sheeran,Rudimental",Bloodstream,2015-02-27,308876,48,spotify:user:jockesalokorpi,2016-03-03T11:26:30Z,"pop,uk pop,pop dance,tropical house,uk dance,uk funky",0.482,0.59,1,-6.399,1,0.0485,0.202,2.48E-05,0.0592,0.27,89.354,4,17,07 Core strength,,updating soon,updating soon
7HFuoOqPqznKfHxvImhHPj,"1moxjboGR7GNWYIMWsRjgG,37uLId6Z5ZXCx19vuruvv5",Queen Of Peace - Hot Chip Remix,"Florence + The Machine,Hot Chip",Queen Of Peace (Hot Chip Remix),2015-08-28,385355,0,spotify:user:jockesalokorpi,2016-09-20T10:47:21Z,"baroque pop,modern rock,neo mellow,uk alternative pop,alternative dance,dance rock,electronica,indie rock,indietronica,neo-synthpop,new rave",0.797,0.736,1,-8.874,1,0.0382,0.00359,0.387,0.0548,0.629,126.021,4,18,07 Core strength,,updating soon,updating soon
0H2BuFu2MuJfnF1yHKjBcp,"1bT7m67vi78r2oqvxrP3X5,6vWDO969PvNqNYHIOW5v0m,2RWMTZ0AXNLBbTT2Evtbdj",Runnin' (Lose It All),"Naughty Boy,Beyoncé,Arrow Benjamin",Runnin' (Lose It All),2015-09-17,213019,0,spotify:user:jockesalokorpi,2019-12-06T13:39:47Z,"uk contemporary r&b,pop,r&b,uk pop",0.318,0.851,6,-6.047,1,0.077,0.00844,6.93E-05,0.407,0.082,139.42,4,19,07 Core strength,,updating soon,updating soon
688FvzGKlFn0r3kgHpkfJd,"1moxjboGR7GNWYIMWsRjgG,0IhQ1BkKHGCCWfvkdGAtEy",Heavy In Your Arms - C-Berg Remix,"Florence + The Machine,C. Berg",Heavy In Your Arms,2010-01-01,397937,14,spotify:user:jockesalokorpi,2016-09-20T10:32:48Z,"baroque pop,modern rock,neo mellow,uk alternative pop",0.561,0.839,9,-7.285,0,0.0353,0.0696,0.0275,0.11,0.592,160.03,4,20,07 Core strength,,updating soon,updating soon
39WMOeMuNxiklFxMv1YcQh,"1moxjboGR7GNWYIMWsRjgG,3Rsr4Z96O6U3lToOiV3zBh,48OabqCyggDDNQmSEAf3o2",Rabbit Heart (Raise It Up) - Jamie T and Ben Bones Lionheart Remix,"Florence + The Machine,Jamie T,Ben Bones",Rabbit Heart EP,2009-01-01,290506,23,spotify:user:jockesalokorpi,2016-09-22T12:09:48Z,"baroque pop,modern rock,neo mellow,uk alternative pop,british alternative rock,british indie rock",0.651,0.708,9,-6.167,0,0.0304,0.00373,0.283,0.143,0.375,130.019,4,21,07 Core strength,,updating soon,updating soon
1958khWddVBnmHhkswmWwv,3ceOFG1q86nQVpJliylpgA,Chrome Units,Submotion Orchestra,Alium,2014-11-24,235616,14,spotify:user:jockesalokorpi,2021-03-23T14:36:47Z,substep,0.525,0.765,9,-6.916,0,0.044,0.00473,0.925,0.0654,0.333,163.838,4,22,07 Core strength,,updating soon,updating soon
00srofA71Pj1LAUGLMBppp,7sfgqEdoeBTjd8lQsPT3Cy,Hurts,Emeli Sandé,Hurts,2016-09-16,238352,0,spotify:user:jockesalokorpi,2016-06-07T14:32:22Z,"r&b,talent show",0.584,0.672,1,-7.524,0,0.0276,0.0128,0.00395,0.15,0.165,106.03,4,23,07 Core strength,,updating soon,updating soon
0FE9t6xYkqWXU2ahLh6D8X,6eUKZXaKkcviH0Ku9w2n3V,Shape of You,Ed Sheeran,Shape of You,2017-01-06,233712,69,spotify:user:jockesalokorpi,2016-02-29T13:47:44Z,"pop,uk pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,24,07 Core strength,,updating soon,updating soon
4vE0Hc0HcvPKp5njGjgEAx,65dGLGjkw3UbddUg2GKQoZ,Can't Leave The Night,BADBADNOTGOOD,III,2014-05-06,280012,0,spotify:user:jockesalokorpi,2014-05-02T11:25:04Z,"canadian modern jazz,indie soul",0.347,0.734,4,-7.357,0,0.0569,0.0145,0.893,0.11,0.0917,184.06,1,25,07 Core strength,,updating soon,updating soon
1uaIJkuGvwSu7qWHOwCYbV,6XyY86QOPPrYVGvF9ch6wz,When They Come for Me,Linkin Park,A Thousand Suns,2010-09-10,293453,47,spotify:user:jockesalokorpi,2018-09-28T09:56:03Z,"alternative metal,nu metal,post-grunge,rap metal,rock",0.547,0.936,1,-4.232,1,0.049,0.00306,0.27,0.278,0.445,91.997,4,26,07 Core strength,,updating soon,updating soon
7oolFzHipTMg2nL7shhdz2,6eUKZXaKkcviH0Ku9w2n3V,Eraser,Ed Sheeran,÷ (Deluxe),2017-03-03,227426,61,spotify:user:jockesalokorpi,2016-02-11T15:51:12Z,"pop,uk pop",0.64,0.812,8,-5.647,0,0.0834,0.086,0,0.0509,0.914,86.013,4,27,07 Core strength,,updating soon,updating soon
5ZVujHtwnsqFJvLnqRSdch,1OpHMC7Qo3lY1sVYaTUQrG,Bad Karma,Axel Thesleff,Bad Karma,2014-04-21,416000,63,spotify:user:jockesalokorpi,2014-04-26T11:42:52Z,"bass trap,finnish edm",0.7,0.546,5,-7.705,0,0.109,0.0131,0.0305,0.172,0.302,80.004,1,28,07 Core strength,,updating soon,updating soon
5JXAmB1pzDrin3SuuyvNuB,0vqkz1b2qBkoYrGMj2CUWq,The Bravest Man In The Universe,Bobby Womack,The Bravest Man In The Universe,2012-06-08,232573,0,spotify:user:jockesalokorpi,2014-10-05T15:12:40Z,"classic soul,funk,quiet storm,soul,southern soul",0.601,0.614,10,-9.001,0,0.0854,0.0453,0.275,0.355,0.575,82.821,3,29,07 Core strength,,updating soon,updating soon
7rjGZWlqqeEMDrAabwZQhr,6fOMl44jA4Sp5b9PpYCkzz,WHY,NF,WHY,2018-06-18,188989,60,spotify:user:jockesalokorpi,2019-12-06T13:40:37Z,"hip hop,pop rap",0.737,0.77,10,-7.753,0,0.51,0.368,0,0.306,0.431,158.351,4,30,07 Core strength,,updating soon,updating soon
0CUFOfa1NU3mf0MttvHhHg,"73jlPRxT7z5xk29sMqFDjU,3wRt3iJpZDOg73CTUkfv5C",Free (feat. Svrcina),"Tommee Profitt,SVRCINA","Cinematic Songs, Vol. 1",2017-01-13,227884,0,spotify:user:jockesalokorpi,2021-08-25T06:24:50Z,"anthem worship,bossbeat,modern alternative pop",0.564,0.73,6,-4.063,0,0.0436,0.0231,0,0.296,0.38,77.965,4,31,07 Core strength,,updating soon,updating soon
7uAVyurl86A5HZqOTCt3Ii,5rCAJczaZc1G2Xl274rzCS,Bird Set Free / Unstoppable,Roveena,Bird Set Free / Unstoppable,2016-10-10,252772,35,spotify:user:jockesalokorpi,2020-06-27T07:04:52Z,,0.521,0.635,6,-5.607,0,0.0297,0.625,0,0.121,0.365,149.971,4,32,07 Core strength,,updating soon,updating soon
6AvslIXIi9iaGvukefyVVK,2HOMW1liAxI3URnEq95SMS,Bottom Of The Deep Blue Sea,MISSIO,Loner,2017-05-19,231586,58,spotify:user:jockesalokorpi,2019-09-09T05:36:06Z,"modern alternative rock,modern rock",0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,4,33,07 Core strength,,updating soon,updating soon
0AtP8EkGPn6SwxKDaUuXec,"6eUKZXaKkcviH0Ku9w2n3V,7dGJo4pcD2V6oG8kP0tJRR,3q7HBObVc0L8jNeTe5Gofh",Remember The Name (feat. Eminem & 50 Cent),"Ed Sheeran,Eminem,50 Cent",No.6 Collaborations Project,2019-07-12,207760,66,spotify:user:jockesalokorpi,2016-03-02T15:35:37Z,"pop,uk pop,detroit hip hop,hip hop,rap,east coast hip hop,gangster rap,pop rap,queens hip hop",0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,4,34,07 Core strength,,updating soon,updating soon
6Kzzkq9sFHm51RwhHswCVc,"6eUKZXaKkcviH0Ku9w2n3V,4nDoRrQiYLoBzwC5BhVJzF",South of the Border (feat. Camila Cabello) - Acoustic,"Ed Sheeran,Camila Cabello",South of the Border (feat. Camila Cabello) [Acoustic],2019-11-29,194884,54,spotify:user:jockesalokorpi,2016-03-01T19:43:39Z,"pop,uk pop,dance pop",0.735,0.686,9,-4.476,0,0.0329,0.502,0,0.101,0.961,93.918,4,35,07 Core strength,,updating soon,updating soon
1h2xVEoJORqrg71HocgqXd,7guDJrEfX3qb6FEbdPA5qi,Superstition - Single Version,Stevie Wonder,The Definitive Collection,2002-10-29,245493,77,spotify:user:jockesalokorpi,2021-03-22T18:53:14Z,"motown,soul",0.633,0.634,8,-12.115,1,0.0725,0.038,0.0064,0.0385,0.872,100.499,4,36,07 Core strength,,updating soon,updating soon
1fipvP2zmef6vN2IwXfJhY,"2wY79sveU1sp5g7SokKOiI,6S2OmqARrzebs0tKUEyXyp",I’m Ready (with Demi Lovato),"Sam Smith,Demi Lovato",I’m Ready (with Demi Lovato),2020-04-16,200838,63,spotify:user:jockesalokorpi,2020-09-07T11:54:57Z,"pop,uk pop,post-teen pop",0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56E-05,0.282,0.152,155.051,4,37,07 Core strength,,updating soon,updating soon
4k2d3kafdiHJVE7MsHqND9,6tz16qPNjtg4GtiYq2ECbf,Rebuild Me,Tommy Ljungberg,Rebuild Me,2020-01-03,239280,20,spotify:user:jockesalokorpi,2021-08-25T06:24:58Z,,0.512,0.446,11,-9.377,0,0.0338,0.659,0.0332,0.0943,0.177,139.922,4,38,07 Core strength,,updating soon,updating soon
760XwrnMKTORJWroIsrZcb,5nn0v7ZNnO4cY7TEAjjfSx,Gravitated,Edgar Hopp,In Abundance,2020-06-05,234653,25,spotify:user:jockesalokorpi,2016-03-04T17:14:45Z,,0.224,0.485,11,-13.488,0,0.0473,0.0138,0.972,0.0772,0.0683,109.154,4,39,07 Core strength,,updating soon,updating soon
2ixsaeFioXJmMgkkbd4uj1,2ysnwxxNtSgbb9t1m2Ur4j,Budapest,George Ezra,Wanted on Voyage (Expanded Edition),2014-06-30,200733,82,spotify:user:jockesalokorpi,2017-03-02T05:12:14Z,"folk-pop,neo-singer-songwriter",0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812,4,40,07 Core strength,,updating soon,updating soon
4ya3oXjiUOfOUiWPb2VM7q,0NnlfSS9TzEUlffzx7KwBk,Lady in Red,FJØRA,Lady in Red,2021-04-23,130440,20,spotify:user:jockesalokorpi,2016-06-11T12:01:41Z,"bossbeat,dark pop",0.219,0.636,0,-8.387,1,0.0544,0.0277,5.00E-06,0.124,0.226,149.425,4,41,07 Core strength,,updating soon,updating soon
07BfsTno72gSjmO4SKew3N,38wxcfNEqMwuPniHvplin5,Where We Rise,Neoni,Where We Rise,2021-03-12,185833,44,spotify:user:jockesalokorpi,2019-12-06T13:40:17Z,,0.217,0.363,9,-9.661,1,0.0347,0.0433,0.00173,0.0974,0.0651,144.152,4,41,07 Core strength,,updating soon,updating soon
3Eu63gFfIIvkFoDHI3mVz8,"707cnVfI3ISM4j5uzfTc7J,3nVeK8gQChVtVCCjGreal2",Untamable,"Hidden Citizens,Tim Halperin",Untamable,2021-02-26,205500,25,spotify:user:jockesalokorpi,2017-03-04T10:35:58Z,"epicore,indiecoustica",,,,,,,,,,,,4,42,07 Core strength,,updating soon,updating soon
7kAszEDCSMhWnHaDQG38Vx,6psCCMHymYfQy6VvYRr6cs,My Time,Loving Caliber,Kill The Lights,2021-02-26,202076,22,spotify:user:jockesalokorpi,2018-12-06T18:08:09Z,scandipop,0.284,0.467,9,-9.189,1,0.0462,0.273,0.000422,0.14,0.201,67.672,4,43,07 Core strength,,updating soon,updating soon
4jDDaKTqcZQWvgubuW6N7l,0AepkoQhYvkjEzzwIcGxdV,Unknown (To You),Jacob Banks,Village,2018-11-02,233160,58,spotify:user:jockesalokorpi,2017-09-03T11:27:44Z,uk contemporary r&b,0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,4,44,07 Core strength,,updating soon,updating soon
5YLGr2aXsNZWpZmwQiaX7H,5KNNVgR6LBIABRIomyCwKJ,Something to Someone - Piano,Dermot Kennedy,Something to Someone (Piano),2022-06-17,183789,2,spotify:user:jockesalokorpi,2015-09-06T16:43:35Z,"folk-pop,irish pop,uk pop",0.62,0.424,0,-5.903,1,0.0315,0.594,0,0.0751,0.203,132.11,3,45,07 Core strength,,updating soon,updating soon
5eDt2k9gdjk9EyNdo7MqK1,"6eUKZXaKkcviH0Ku9w2n3V,3c9CUpHeB5BCQOHp8uiPzY",2step (feat. Ellinoora),"Ed Sheeran,Ellinoora",2step (feat. Ellinoora),2022-05-04,153373,40,spotify:user:jockesalokorpi,2016-03-02T08:09:44Z,"pop,uk pop,finnish dance pop,finnish pop,iskelma,suomi rock",0.705,0.741,4,-4.33,0,0.0683,0.167,0,0.216,0.615,94.962,4,46,07 Core strength,,updating soon,updating soon
6TWoOOvqyMHBUuHpNS5Rre,25u4wHJWxCA9vO0CzxAbK7,Not a Damn Thing Changed,Lukas Graham,3 (The Purple Album),2018-10-26,193520,44,spotify:user:jockesalokorpi,2018-12-09T12:53:05Z,"danish pop,scandipop",0.8,0.709,6,-5.834,0,0.0381,0.238,0,0.119,0.388,127.438,4,47,07 Core strength,,updating soon,updating soon
5sbQznvfPUBmeVSB7CBVFD,"5GtMEZEeFFsuHY8ad4kOxv,6xKQ3GOnt3gjzja4IcLyg4",Lips Like Sugar,"Seal,Mikey Dread",Hits,2009-11-27,301346,18,spotify:user:jockesalokorpi,2020-09-15T20:28:37Z,"british soul,dub,reggae,roots reggae",0.821,0.655,4,-5.216,1,0.0304,0.00218,3.13E-05,0.198,0.569,130.026,4,1,06 Vinyasa / Hip opening,,updating soon,updating soon
0w46TUUSox8pvbNJ6Wxhwu,3OsRAKCvk37zwYcnzRf5XF,Sunday (The Day Before My Birthday),Moby,18,2002-05-13,309280,48,spotify:user:jockesalokorpi,2019-09-09T05:37:46Z,"downtempo,electronica",0.603,0.679,9,-10.386,0,0.0357,0.00102,0.833,0.432,0.307,95.01,4,2,06 Vinyasa / Hip opening,,updating soon,updating soon
3AJwUDP919kvQ9QcozQPxg,4gzpq5DPGxSnKTe4SA8HAU,Yellow,Coldplay,Parachutes,2000-07-10,266773,91,spotify:user:jockesalokorpi,2015-05-29T11:06:24Z,"permanent wave,pop",0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,3,3,06 Vinyasa / Hip opening,,updating soon,updating soon
1lYaLFnhZBKTfBoPqdYXq5,"6XpaIBNiVzIetEPCWDvAFP,0bjXCZq42vKKBtCaS4UeT8",My Love Is Your Love (feat. Dyme),"Whitney Houston,Dyme",Dance Vault Mixes - My Love Is Your Love,2006-07-11,260120,41,spotify:user:jockesalokorpi,2022-09-07T15:08:02Z,dance pop,0.77,0.471,7,-9.578,1,0.156,0.0449,3.95E-06,0.0669,0.474,82.515,4,4,06 Vinyasa / Hip opening,,updating soon,updating soon
6b37xrsNCWYIUphFBazqD6,6wH6iStAh4KIaWfuhf0NYM,Me Gustas Tu,Manu Chao,Próxima Estación: Esperanza,2001-06-01,239986,85,spotify:user:jockesalokorpi,2019-03-02T14:52:16Z,"latin alternative,world",0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,4,5,06 Vinyasa / Hip opening,,updating soon,updating soon
27frvdD2rFj8NpgJUqTqBs,7KMqksf0UMdyA0UCf4R3ux,I'll Be Your Man,James Blunt,Some Kind of Trouble (Deluxe Edition),2010-11-08,216213,51,spotify:user:jockesalokorpi,2017-09-03T11:27:44Z,neo mellow,0.663,0.9,6,-4.08,0,0.0365,0.00951,0,0.0529,0.897,96.992,4,6,06 Vinyasa / Hip opening,,updating soon,updating soon
6kVKXoC9cnMuuqSWe72b4G,6p5JxpTc7USNnBnLzctyd4,Get Up Get Down,Phillip Phillips,The World From The Side Of The Moon,2013-01-01,196600,0,spotify:user:jockesalokorpi,2020-06-24T14:02:56Z,"folk-pop,neo mellow,pop rock",0.668,0.806,2,-4.375,1,0.0253,0.0166,0,0.113,0.629,103.974,4,7,06 Vinyasa / Hip opening,,updating soon,updating soon
6FB3v4YcR57y4tXFcdxI1E,06HL4z0CvFAxyc27GXpf02,I Knew You Were Trouble.,Taylor Swift,Red (Big Machine Radio Release Special),2012-10-22,219720,80,spotify:user:jockesalokorpi,2021-03-25T08:39:08Z,pop,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25E-06,0.0335,0.679,77.019,4,8,06 Vinyasa / Hip opening,,updating soon,updating soon
1FSWSs9CL01RCYxXtm08Rf,3whuHq0yGx60atvA2RCVRW,Dance with Me Tonight,Olly Murs,In Case You Didn't Know,2011-11-28,202226,73,spotify:user:jockesalokorpi,2020-03-15T10:38:04Z,"dance pop,pop,talent show",0.672,0.748,11,-5.922,0,0.0589,0.305,0,0.0811,0.964,163.984,4,9,06 Vinyasa / Hip opening,,updating soon,updating soon
